team,giornata,actual_module,actual_player_fv,optimal_module,optimal_player_fv,regret,module_matched
TIGER REBELS,23,442,72.0,541,74.0,2.0,False
TIGER REBELS,24,442,68.5,451,70.5,2.0,False
TIGER REBELS,25,442,72.5,343,75.0,2.5,False
TIGER REBELS,26,442,66.5,343,67.5,1.0,False
TIGER REBELS,27,442,68.5,352,72.5,4.0,False
TIGER REBELS,28,442,77.0,433,78.5,1.5,False
TIGER REBELS,29,442,72.0,352,73.0,1.0,False
TIGER REBELS,30,442,76.5,343,81.0,4.5,False
TIGER REBELS,31,442,67.5,442,71.0,3.5,True
TIGER REBELS,32,442,70.5,442,74.0,3.5,True
TIGER REBELS,33,442,65.0,442,67.5,2.5,True
TIGER REBELS,34,442,68.0,343,74.5,6.5,False
TIGER REBELS,35,442,73.5,433,83.0,9.5,False
TIGER REBELS,36,442,69.5,343,85.0,15.5,False
VENI VIDI VICI,1,433,66.0,532,70.5,4.5,False
VENI VIDI VICI,2,433,67.0,433,71.5,4.5,True
VENI VIDI VICI,3,433,74.0,343,87.5,13.5,False
VENI VIDI VICI,4,433,69.0,343,72.0,3.0,False
VENI VIDI VICI,5,433,64.0,343,66.5,2.5,False
VENI VIDI VICI,6,433,66.0,343,67.5,1.5,False
VENI VIDI VICI,7,433,61.5,343,69.5,8.0,False
VENI VIDI VICI,8,433,71.5,343,72.0,0.5,False
VENI VIDI VICI,9,433,74.0,343,78.5,4.5,False
VENI VIDI VICI,10,433,64.0,343,66.5,2.5,False
VENI VIDI VICI,11,433,69.0,partial,74.5,5.5,False
VENI VIDI VICI,12,433,80.0,343,90.5,10.5,False
VENI VIDI VICI,13,433,76.5,343,80.5,4.0,False
VENI VIDI VICI,14,343,74.0,343,81.5,7.5,True
VENI VIDI VICI,15,343,65.5,partial,75.5,10.0,False
VENI VIDI VICI,16,343,77.0,343,78.5,1.5,True
VENI VIDI VICI,17,343,73.0,433,77.0,4.0,False
VENI VIDI VICI,18,343,69.0,343,69.0,0.0,True
VENI VIDI VICI,19,433,77.0,433,81.0,4.0,True
VENI VIDI VICI,20,433,77.0,343,82.0,5.0,False
VENI VIDI VICI,21,433,80.0,343,84.5,4.5,False
VENI VIDI VICI,22,343,70.5,343,72.5,2.0,True
VENI VIDI VICI,23,343,74.0,343,76.0,2.0,True
VENI VIDI VICI,24,343,69.5,343,70.0,0.5,True
VENI VIDI VICI,25,343,70.5,442,71.5,1.0,False
VENI VIDI VICI,26,343,71.5,451,78.5,7.0,False
VENI VIDI VICI,27,343,68.0,343,78.5,10.5,True
VENI VIDI VICI,28,433,70.0,352,72.5,2.5,False
VENI VIDI VICI,29,433,72.0,343,87.5,15.5,False
VENI VIDI VICI,30,343,77.5,343,83.5,6.0,True
VENI VIDI VICI,31,433,73.0,343,73.5,0.5,False
VENI VIDI VICI,32,433,64.5,352,73.0,8.5,False
VENI VIDI VICI,33,433,74.0,343,76.0,2.0,False
VENI VIDI VICI,34,433,76.0,442,82.5,6.5,False
VENI VIDI VICI,35,433,59.5,343,65.5,6.0,False
VENI VIDI VICI,36,433,64.0,352,75.5,11.5,False
WINNING MOMENT,1,352,68.0,352,69.5,1.5,True
WINNING MOMENT,2,352,70.5,343,73.5,3.0,False
WINNING MOMENT,3,541,68.5,343,71.0,2.5,False
WINNING MOMENT,4,352,89.5,343,95.0,5.5,False
WINNING MOMENT,5,352,70.0,442,74.5,4.5,False
WINNING MOMENT,6,352,68.0,343,68.5,0.5,False
WINNING MOMENT,7,352,74.0,343,88.5,14.5,False
WINNING MOMENT,8,352,61.0,343,64.5,3.5,False
WINNING MOMENT,9,352,65.5,343,77.5,12.0,False
WINNING MOMENT,10,352,70.0,343,76.0,6.0,False
WINNING MOMENT,11,352,68.0,451,71.0,3.0,False
WINNING MOMENT,12,352,71.0,343,77.0,6.0,False
WINNING MOMENT,13,352,66.5,343,70.0,3.5,False
WINNING MOMENT,14,352,62.0,433,72.5,10.5,False
WINNING MOMENT,15,352,73.5,343,82.0,8.5,False
WINNING MOMENT,16,451,65.5,442,73.5,8.0,False
WINNING MOMENT,17,451,67.5,451,69.0,1.5,True
WINNING MOMENT,18,451,83.0,532,84.0,1.0,False
WINNING MOMENT,19,442,67.5,532,72.5,5.0,False
WINNING MOMENT,20,442,67.0,532,73.5,6.5,False
WINNING MOMENT,21,442,79.0,442,79.5,0.5,True
WINNING MOMENT,22,433,76.5,451,79.5,3.0,False
WINNING MOMENT,23,433,65.0,352,71.0,6.0,False
